      Anonymous has always been a resistance tactic/idea. It doesn't matter who is leading they are an enemy since Anon doesn't take political sides. There are Anons who support the idea of Antifa and there are those who don't. But no one speaks for the entirety of Anonymous.	NOT
  You are correct. My old eyes don't seem to work so well anymore.	NOT
 josh as slave leia	OFF
 Have the vote.  Enough delay tactics.  This is an allegation.  He is not convicted.	NOT
  Buhari was among the past leader. What did he do during he time people are keep on blame 16year PDP but you are talking about fix what is this government doing?	NOT
 McQuaid is wayyyyy too expensive for what he is.	NOT
                     Rtd! Thank you for boosting this!	NOT
 I think it’s a stupid choice not to put the planting of the flag in there.  You are intentionally saying FU when you could be having audiences clap and cheer because of the accomplishment of the nasa team and the country’s support.  Not going to see it.	NOT
" Ya  Obama on trade  2-YEARS AGO:  Trump is just NOT TELLING THE TRUTH""  ""How STUPID could our leaders be"" Trump  God bless Trump! #MAGA #KAG .. (Full Link+Trump's ANSWER URL"	OFF
 Is this nigga really back to dying his hair 2445times in one comeback 😂😂😂	NOT
 He was all about bashing the Iraq war but when faced with the binary choice he is pretty proud of supporting that same status quo vigorously. I don't get it either.	NOT
  any gun control is unconstitutional and you leftist fake news traitors keep lying to the people that's why your enemies of the people	OFF
 Must be driving liberals crazy!	OFF
     Describing Myself in 3 fictional characters:  1) O-Ren Ishii  2) Princess Aura 3) Laura Palmer   Tagging 5 friends:     	NOT
 Antifa has never attacked voters by the way. That’s a full on lie. You have the informational diet of thinking cotton candy is a vegetable. You might want to reflect on that.	NOT
 What bothers me is how Conservatives in unison attack women who seek justice.	NOT
  Same Kamau Bell who spoke to ANTIFA and helped incite them to riot a year ago?	NOT
 F the DemocRATS.  SLIMY BASTARDS.	OFF
"     Flake shld end his search for relevancy"". He's RINO filled w hatred for POTUS. #Despicable behavior"""	OFF
 She is demented.	OFF
  She is indeed very cute	NOT
"#qanda There are 208 women in the Commons, up from 191 in 2015, as a result of Thursday's general election. This takes female representation in the Commons to a new high. Overall 32% of MPs are women ... For Labour the figure is 45%, and 21% for the Conservatives"". BBC 2017"""	NOT
 I just read that whole thread and that guys thinks he is a boxing media social media sure have mess up some ppls  head 🤣🤣🤣🤣🤣🤣🤣🤣	OFF
 This makes me proud to be a resident of the City of Atlanta! Good to see places in Georgia still have character and integrity to do what's right and just amidst a state who can never seem to get that part together.	NOT
👇Please retweet this #TrumpNation #TrumpTrain #MAGA #KAG #DrainingTheDeepStateSwamp URL	NOT
  That is why you never want to deal with the left/democrats. They have become lunatics. #TrumpDerangementSyndrome	OFF
 A rich snow ❄️ here	NOT
 ball is in our court not yours	OFF
   Why because she is female or because of your dislike of conservatives?	NOT
   I will never forget what levels you racist liberals went to and what you did to Clarence Thomas. Liberals are  the worst people ever.	OFF
  TWO YEARS TO HAND HER HOMEWORK IN......AND ITS STILL LAST MINUTE AND UNPREPARED.  PARTY OF BUSINESS😂🤣😂🤣😂🤣 CANT EVEN COBBLE A CONTRACT PROPOSAL TOGETHER IN 24 MONTHS. WOULD NEVER SURVIVE IN A REAL WORLD BUSINESS.   	NOT
   You claim you read the academic piece I linked to. It spells that out pretty clear.  Do you wonder why this genre of race writing is so popular with upper/upper-middle class white liberals?	NOT
  Pope Char compares Pope Francis to the false prophet. Bingo! URL	OFF
 Enough said ... URL	NOT
 My guess a lot of unflattering facts will come out about Dr Ford in days to come.  As a father of a daughter...if some one roughed her up to the point she is claiming at 15...she could not have hid her emotional state from her parents.	NOT
 i mean it was also like the wrong setting? idk it was so random	NOT
   He’s as clueless as out his disgusting looks as he is about every other thing there is to know.	OFF
  Gun control crowd wants gun sales to have the 4473 filed but they succeed in getting GunBroker app shut down. As most GunBroker sales( I'd guess over 90% ) are guns shipped from FFL to FFL. Kinda like wanting gun safety and getting ranges shut down. All about control.	NOT
   Haha yeah funny communists liberals destroying USA want USA2  like Venezuela China north korea perhaps why not just move2 your perfect country instead of desperately trying 2destroy the USA that my Founding Fathers fought died 4 our Freedom! Shed blood for ungrateful communists!	OFF
. . . . #HypocrisyMuch? . . . that's why you are an enemy to the people #FakeNews go against political opponents and hide crimes from #Liberals #BigStuff! URL	OFF
 Why does Kavanaugh have the same woman with #restingbitchface sitting behind him every day? I don't think she is helping his case.	NOT
 Then I see like this and lust over the girl with the long blond hair and the bare midriff and micro-mini and realize she is now 48 years older and could be a great grandmother today! 😱 People wonder why I love legs until I show them what I grew up with. URL	OFF
" First thing that comes to mind is another Liberal hit job""  This is the damage Liberals (LibTards) are doing actual victims of Sexual Assault ..................they inciting doubt in everyone's minds.  Democrats are not a champion of Woman, nor Minorities.......they covet power URL"	NOT
 Someone please call for gun control because the Bengals can't stop shooting them selfies in the foot URL	OFF
#Kavanaugh is reportedly at the WH right now.  URL URL	NOT
 Dig up Frankie. Save yourself.	NOT
 What?  All 12 of them?  What about the terrorists Antifa?  Farrakhan’s hateful and racist thugs?  BLM criminals?  Black Panthers?  Those groups have NO place either!	OFF
 You are so smart! 🤣	NOT
 As if Chuck sat in on the trial for these allegations. He read the same twitter feeds we did.  Because you supposedly spoke to a therapist means nothing. You could have told the therapist you dreamt it up for all we will ever know. Testify to it providing even a shred of evidence	NOT
 you ignorant fool how did you become ag. I forgot it was ignorant Obama. Its not current occupier of white house. Learn from me ignorant idiot He is the President of United states. If you think he is not your President then leave this country and go to hell.	OFF
 Expect: 💙💛You ARE✨💖	NOT
 I think he will get decent minutes win the champions league rotation coming into affect. He’s much higher up the pecking order than Herrera or Mctomminay. He is essentially the 4th choice for a 3 man midfield. So first option when resting or even more like today and last week!	NOT
  Or he is part of the fraud they pulled together.	OFF
  we live in strange times with some really strange people. I have never figured out hirono.  Parents were kamakazee pilots? She is not on our side.	NOT
  Maxine Waters is inciting violence against conservatives. Thank goodness her minion’s switch blade wasn’t working and he couldn’t get it to flip open to stab the conservative House candidate.	NOT
"       im just a reality based results oriented kind of guy...   how it turned out, is what informs my opinion.. not my idealistic dreams ..  all liberals are progressive.. all conservatives regressive.  all within varying degrees relative to their location..   all politics is local"""""	NOT
 You are not alone! Will say prayers for you.  Hang in there!	NOT
4 and a half up on the Phillies! If you are a fan of any Georgia sports you know that no lead is safe!	NOT
 please help her out. She is distressed. URL	NOT
 you are beloved x2	NOT
   Hahahaha ..  How lucky you are sor to witness din kakulitan LIVE and on the Spot ! Inggit me sir .  And Laugh your Pain ang Peg ni Capt. Barber  !  #PushAwardsMayWards	NOT
 Becoming what? The reason for “What Happened” ?	NOT
On Friday the Krav Maga world lost one of its very best Krzysztof  Szczepanski (Kris) lost his battle with skin cancer but not without giving it the fight of its life!!  The world is a worse place without him and he will be sorely missed. RIP brother. 🙏🏻OSS	NOT
 Oyela please I won yesterday... You are yet to credit my account oh	NOT
    URL Maybe we need to ban knives? What do you think? URL	NOT
